design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,MAX_FANOUT_CONSTRAINT,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_STRATEGY
/home/colin/projects/sdmay26-24/openlane/pre_rasterizer,pre_rasterizer_m,26_05_02_02_42,flow completed,0h11m42s0ms,0h9m11s0ms,57216.66666666667,0.36,28608.333333333336,30.32,-1,2110.39,5751,0,0,0,0,0,0,0,302,205,0,-1,-1,941039,97302,-23.84,-1,-1,-1,0.0,-56102.5,-1,-1,-1,0.0,587219074.0,0.0,54.17,35.37,31.88,2.63,-1,8174,20024,89,11907,0,0,0,10819,794,4,218,34,3850,29,19,411,2442,2346,10,15453,4784,1038,6237,10299,37811,329776.28160000005,-1,-1,-1,0.0171,0.0321,8.74e-08,-1,-1,-1,0.7199999999999998,20.0,50.0,20,1,50,153.18,153.6,0,1,10,0.31,0,sky130_fd_sc_hd,AREA 0
