design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,MAX_FANOUT_CONSTRAINT,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_STRATEGY
/home/colin/projects/sdmay26-24/openlane/shared_div_rasterizer,shared_div_rasterizer_m,26_05_01_23_34,flow completed,0h10m36s0ms,0h5m39s0ms,50137.5,0.8,25068.75,25.24,-1,2920.55,15267,0,0,0,0,0,0,0,178,170,0,-1,-1,955686,145731,-28.24,-1,-1,-1,0.0,-74250.16,-1,-1,-1,0.0,615504196.0,0.0,30.73,15.61,6.89,0.0,-1,16492,34372,674,18554,0,0,0,19267,409,4,432,1473,1743,1979,422,1469,2989,2596,43,42679,10885,2171,14170,20055,89960,756287.84,-1,-1,-1,0.0313,0.0312,1.5e-07,-1,-1,-1,15.11,20.0,50.0,20,1,50,153.18,153.6,0,1,10,0.26,0,sky130_fd_sc_hd,AREA 1
